,Model_Name,Model_Type,Data_Center_Region,Training_Hours,Energy_Consumption_kWh,Peak_Power_kW,Inference_Count,Latency_ms,Throughput_ops,Model_Accuracy_%,CO2_Emissions_kg,Carbon_Intensity_gCO2_kWh,Energy_Source,Green_Energy_Usage_%,Renewable_Energy_%,Water_Usage_L,Cooling_Efficiency_%,PUE,Sustainability_Score,Carbon_Efficiency,Green_Score_Index
154,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,168.93,676.75,Wind,59.72,47.9,80.21,77.26,1.44,87.64,0.2596,49.84
155,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,184.59,534.03,Mixed,43.81,36.68,557.7,80.86,1.17,70.39,0.2837,38.26
156,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,90.68,824.88,Coal,74.14,21.62,507.09,77.98,1.27,83.07,0.1394,45.37
157,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,271.7,447.52,Wind,58.6,85.13,703.4,83.03,1.85,34.52,0.4175,50.07
158,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,247.57,380.06,Wind,59.44,59.13,536.07,90.18,1.4,77.38,0.3805,51.1
159,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,349.29,616.08,Coal,26.66,28.19,199.13,64.05,1.38,36.28,0.5368,23.74
160,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,117.19,499.35,Solar,37.02,93.82,130.29,95.45,1.77,77.98,0.1801,54.89
161,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,207.88,714.84,Hydro,82.5,74.97,986.94,67.79,1.81,56.58,0.3195,58.58
162,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,130.97,475.96,Coal,97.94,60.53,274.31,87.42,1.47,18.21,0.2013,51.23
163,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,498.89,862.46,Coal,63.67,16.09,109.22,88.52,1.53,69.88,0.7667,37.93
164,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,211.41,557.83,Mixed,75.04,57.75,702.81,67.08,1.13,64.51,0.3249,52.77
165,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,26.19,884.27,Hydro,86.96,74.99,852.22,68.96,1.92,42.17,0.0402,57.04
166,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,49.62,775.37,Wind,61.07,35.12,223.17,94.19,1.3,49.81,0.0763,38.84
167,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,191.13,844.01,Mixed,38.66,36.98,585.77,83.72,1.29,6.72,0.2937,24.06
168,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,128.66,156.33,Hydro,66.5,31.58,848.67,80.51,1.56,40.52,0.1977,37.66
169,Model_8,Recommender,India-South,618,650.72,1.39,88508,451.07,247.74,82.21,350.95,667.13,Mixed,50.24,39.62,604.99,76.4,1.46,63.31,0.5393,39.65
170,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.2078,45.14
171,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.3035,29.14
172,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.2705,49.99
173,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.1305,48.51
174,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.4388,35.65
175,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.0706,58.13
176,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.2763,41.69
177,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.2739,39.88
178,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.1398,29.17
179,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.2109,47.2
180,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.117,48.04
181,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.3886,56.94
182,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.1532,51.23
183,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.3235,48.09
184,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.367,46.2
185,Model_9,Recommender,Asia-Pacific,210,1107.95,2.24,61566,27.5,85.1,82.81,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.0516,41.58
186,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.2209,45.14
187,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.3227,29.14
188,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.2876,49.99
189,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.1388,48.51
190,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.4665,35.65
191,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.0751,58.13
192,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.2938,41.69
193,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.2912,39.88
194,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.1486,29.17
195,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.2242,47.2
196,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.1244,48.04
197,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.4132,56.94
198,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.1628,51.23
199,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.3439,48.09
200,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.3902,46.2
201,Model_10,Speech,Asia-Pacific,133,1042.19,9.38,67703,144.08,137.59,71.17,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.0548,41.58
202,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.0498,36.28
203,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.2216,69.19
204,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.2718,56.78
205,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.2447,37.64
206,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.1659,37.36
207,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.0541,47.23
208,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.2536,62.86
209,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.0716,54.88
210,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.1387,55.99
211,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.2327,35.29
212,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.1863,64.23
213,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.3177,30.57
214,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.3108,36.25
215,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.065,53.59
216,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.2007,47.12
217,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.0914,37.35
218,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.1401,40.31
219,Model_11,Anomaly Detection,US-East,196,1290.85,6.56,28192,475.45,136.77,90.7,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.3257,65.5
220,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.4276,45.14
221,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.6246,29.14
222,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.5567,49.99
223,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.2686,48.51
224,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.9029,35.65
225,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.1454,58.13
226,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.5686,41.69
227,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.5636,39.88
228,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.2876,29.17
229,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.4341,47.2
230,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.2408,48.04
231,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.7998,56.94
232,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.3152,51.23
233,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.6658,48.09
234,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.7553,46.2
235,Model_12,Recommender,Asia-Pacific,335,538.4,5.41,2062,445.68,160.38,67.46,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.1061,41.58
236,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,0.3554,45.55
237,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,56.75,533.16,Hydro,85.63,53.22,654.81,73.88,1.74,76.54,0.0473,57.0
238,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,0.1597,30.22
239,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,0.2375,42.79
240,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,425.97,546.63,Mixed,72.46,88.97,712.76,86.48,1.59,97.89,0.3549,68.04
241,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,358.22,777.33,Coal,59.68,28.3,112.92,60.2,1.64,25.39,0.2985,31.5
242,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,448.92,780.74,Mixed,23.13,70.75,248.67,91.19,1.84,33.93,0.374,34.98
243,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,61.69,114.46,Mixed,74.39,43.83,621.84,79.23,1.93,8.69,0.0514,37.38
244,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,117.04,243.06,Hydro,39.06,51.26,830.7,72.18,1.12,73.59,0.0975,41.9
245,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,182.76,883.11,Coal,48.39,61.49,355.5,60.1,1.31,36.31,0.1523,40.25
246,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,142.01,635.14,Wind,27.34,47.9,408.42,92.33,1.3,86.11,0.1183,39.83
247,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,351.19,323.65,Wind,99.67,20.08,771.96,61.83,1.88,48.48,0.2926,45.68
248,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,320.83,344.56,Wind,87.08,61.81,78.95,94.5,1.62,90.06,0.2673,62.74
249,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,343.55,252.73,Mixed,54.09,73.09,873.85,72.02,1.25,69.12,0.2862,52.06
250,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,229.41,488.22,Wind,51.73,45.23,427.31,85.95,1.38,82.26,0.1911,45.58
251,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,403.54,267.13,Mixed,89.05,85.26,134.74,76.67,1.98,49.75,0.3362,62.32
252,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,491.88,386.92,Hydro,38.93,18.75,271.56,73.5,1.6,10.66,0.4098,19.49
253,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,205.42,303.33,Solar,92.62,36.49,375.78,74.88,1.87,14.0,0.1711,41.6
254,Model_13,Speech,Canada-Central,473,1200.25,6.74,85076,230.55,147.44,72.91,470.86,602.32,Solar,79.28,77.77,627.18,81.78,1.63,95.86,0.3923,66.32
255,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.1175,45.14
256,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.1717,29.14
257,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.153,49.99
258,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.0738,48.51
259,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.2482,35.65
260,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.04,58.13
261,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.1563,41.69
262,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.1549,39.88
263,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.0791,29.17
264,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.1193,47.2
265,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.0662,48.04
266,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.2198,56.94
267,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.0866,51.23
268,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.183,48.09
269,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.2076,46.2
270,Model_14,CV,Asia-Pacific,358,1958.84,4.64,90780,311.97,644.47,76.97,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.0292,41.58
271,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.0644,36.28
272,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.2863,69.19
273,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.3511,56.78
274,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.3162,37.64
275,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.2143,37.36
276,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.0699,47.23
277,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.3276,62.86
278,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.0925,54.88
279,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.1792,55.99
280,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.3007,35.29
281,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.2407,64.23
282,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.4104,30.57
283,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.4015,36.25
284,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.0839,53.59
285,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.2592,47.12
286,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.118,37.35
287,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.181,40.31
288,Model_15,Anomaly Detection,US-East,780,999.15,7.44,22545,142.3,190.06,80.25,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.4208,65.5
289,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,0.2348,45.55
290,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,56.75,533.16,Hydro,85.63,53.22,654.81,73.88,1.74,76.54,0.0312,57.0
291,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,0.1055,30.22
292,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,0.1569,42.79
293,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,425.97,546.63,Mixed,72.46,88.97,712.76,86.48,1.59,97.89,0.2345,68.04
294,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,358.22,777.33,Coal,59.68,28.3,112.92,60.2,1.64,25.39,0.1972,31.5
295,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,448.92,780.74,Mixed,23.13,70.75,248.67,91.19,1.84,33.93,0.2471,34.98
296,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,61.69,114.46,Mixed,74.39,43.83,621.84,79.23,1.93,8.69,0.034,37.38
297,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,117.04,243.06,Hydro,39.06,51.26,830.7,72.18,1.12,73.59,0.0644,41.9
298,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,182.76,883.11,Coal,48.39,61.49,355.5,60.1,1.31,36.31,0.1006,40.25
299,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,142.01,635.14,Wind,27.34,47.9,408.42,92.33,1.3,86.11,0.0782,39.83
300,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,351.19,323.65,Wind,99.67,20.08,771.96,61.83,1.88,48.48,0.1933,45.68
301,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,320.83,344.56,Wind,87.08,61.81,78.95,94.5,1.62,90.06,0.1766,62.74
302,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,343.55,252.73,Mixed,54.09,73.09,873.85,72.02,1.25,69.12,0.1891,52.06
303,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,229.41,488.22,Wind,51.73,45.23,427.31,85.95,1.38,82.26,0.1263,45.58
304,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,403.54,267.13,Mixed,89.05,85.26,134.74,76.67,1.98,49.75,0.2221,62.32
305,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,491.88,386.92,Hydro,38.93,18.75,271.56,73.5,1.6,10.66,0.2707,19.49
306,Model_16,CV,Canada-Central,669,1816.89,0.95,22689,98.12,352.21,69.67,205.42,303.33,Solar,92.62,36.49,375.78,74.88,1.87,14.0,0.1131,41.6
